track,older_model,newer_model,consecutive_pair,n_paired_questions,metric,older_rate,newer_rate,delta_new_minus_old,delta_new_minus_old_pp,improvement_pp,bootstrap_ci_low_pp,bootstrap_ci_high_pp,mcnemar_b_old1_new0,mcnemar_c_old0_new1,mcnemar_p_exact,threshold
llama_scale_version,"Llama 3.1 8B Instruct (OpenRouter, 2024-07-23)","Llama 3.3 70B Instruct (OpenRouter, 2024-12-06)",True,807,ce_rate,0.07187112763320942,0.17472118959107807,0.10285006195786865,10.285006195786865,-10.285006195786865,7.434944237918216,13.138166047087976,27,110,4.3771621296557597e-13,1.0
llama_scale_version,"Llama 3.1 8B Instruct (OpenRouter, 2024-07-23)",Llama 4 Maverick 17B (Groq),False,797,ce_rate,0.07026348808030113,0.15558343789209536,0.08531994981179424,8.531994981179423,-8.531994981179423,5.646173149309912,11.295483061480551,40,108,2.07222733023048e-08,1.0
llama_scale_version,"Llama 3.3 70B Instruct (OpenRouter, 2024-12-06)",Llama 4 Maverick 17B (Groq),True,797,ce_rate,0.17189460476787954,0.15558343789209536,-0.01631116687578419,-1.631116687578419,1.631116687578419,-5.144291091593475,1.7565872020075282,108,95,0.3997140741780717,1.0
qwen_scale_version,"Qwen2.5 72B Instruct (OpenRouter, 2024-11-26)","Qwen3 30B A3B 2507 (OpenRouter, 2025-07-28)",True,807,accuracy,0.573729863692689,0.5811648079306072,0.007434944237918215,0.7434944237918215,0.7434944237918215,-2.729244114002478,3.717472118959108,87,93,0.7094997422022828,1.0
qwen_scale_version,"Qwen2.5 72B Instruct (OpenRouter, 2024-11-26)",Qwen3 Next 80B (OpenRouter),False,797,accuracy,0.5721455457967378,0.6499372647427855,0.07779171894604768,7.779171894604768,7.779171894604768,3.638644918444166,12.299247176913424,130,192,0.0006524799822370076,1.0
qwen_scale_version,"Qwen2.5 7B Instruct (OpenRouter, 2024-09-16)","Qwen2.5 72B Instruct (OpenRouter, 2024-11-26)",True,807,accuracy,0.45848822800495664,0.573729863692689,0.11524163568773234,11.524163568773234,11.524163568773234,7.9275092936802976,15.241635687732341,69,162,8.471092889071009e-10,1.0
qwen_scale_version,"Qwen2.5 7B Instruct (OpenRouter, 2024-09-16)","Qwen3 30B A3B 2507 (OpenRouter, 2025-07-28)",False,807,accuracy,0.45848822800495664,0.5811648079306072,0.12267657992565056,12.267657992565056,12.267657992565056,8.79801734820322,15.489467162329614,60,159,1.595640237974833e-11,1.0
qwen_scale_version,"Qwen2.5 7B Instruct (OpenRouter, 2024-09-16)",Qwen3 Next 80B (OpenRouter),False,797,accuracy,0.4604767879548306,0.6499372647427855,0.18946047678795483,18.946047678795484,18.946047678795484,15.426599749058969,23.845671267252193,108,259,1.9540833219169444e-15,1.0
qwen_scale_version,"Qwen3 30B A3B 2507 (OpenRouter, 2025-07-28)",Qwen3 Next 80B (OpenRouter),True,797,accuracy,0.5809284818067754,0.6499372647427855,0.06900878293601004,6.900878293601004,6.900878293601004,2.5094102885821834,11.543287327478042,144,199,0.003488125285961698,1.0
qwen_scale_version,"Qwen2.5 72B Instruct (OpenRouter, 2024-11-26)","Qwen3 30B A3B 2507 (OpenRouter, 2025-07-28)",True,807,ce_rate,0.17224287484510534,0.1251548946716233,-0.04708798017348203,-4.708798017348203,4.708798017348203,-7.314126394052045,-1.982651796778191,81,43,0.0008202604148752646,1.0
qwen_scale_version,"Qwen2.5 72B Instruct (OpenRouter, 2024-11-26)",Qwen3 Next 80B (OpenRouter),False,797,ce_rate,0.17063989962358847,0.18444165621079048,0.013801756587202008,1.3801756587202008,-1.3801756587202008,-2.3839397741530743,5.144291091593475,103,114,0.49732674594131726,1.0
qwen_scale_version,"Qwen2.5 7B Instruct (OpenRouter, 2024-09-16)","Qwen2.5 72B Instruct (OpenRouter, 2024-11-26)",True,807,ce_rate,0.1325898389095415,0.17224287484510534,0.03965303593556382,3.965303593556382,-3.965303593556382,1.2391573729863694,6.694547707558857,47,79,0.005536025163897778,1.0
qwen_scale_version,"Qwen2.5 7B Instruct (OpenRouter, 2024-09-16)","Qwen3 30B A3B 2507 (OpenRouter, 2025-07-28)",False,807,ce_rate,0.1325898389095415,0.1251548946716233,-0.007434944237918215,-0.7434944237918215,0.7434944237918215,-3.5966542750929373,1.8618339529120171,59,53,0.6367997716142331,1.0
qwen_scale_version,"Qwen2.5 7B Instruct (OpenRouter, 2024-09-16)",Qwen3 Next 80B (OpenRouter),False,797,ce_rate,0.13174404015056462,0.18444165621079048,0.05269761606022585,5.269761606022585,-5.269761606022585,1.5056461731493098,9.284818067754077,76,118,0.0031421638504043744,1.0
qwen_scale_version,"Qwen3 30B A3B 2507 (OpenRouter, 2025-07-28)",Qwen3 Next 80B (OpenRouter),True,797,ce_rate,0.12296110414052698,0.18444165621079048,0.06148055207026349,6.148055207026349,-6.148055207026349,2.506273525721456,9.410288582183187,72,121,0.0005169679130211727,1.0
grok_version,"Grok 3 (xAI, 2025-06-10)",Grok 4 (xAI),True,797,accuracy,0.5683814303638645,0.5708908406524467,0.002509410288582183,0.2509410288582183,0.2509410288582183,-4.51693851944793,4.893350062735257,183,185,0.9584356382971709,0.9
grok_version,"Grok 3 (xAI, 2025-06-10)","Grok 4.1 Fast Reasoning (xAI, 2025-11-19)",False,807,accuracy,0.5675340768277571,0.7125154894671624,0.1449814126394052,14.49814126394052,14.49814126394052,11.273234200743493,18.21561338289963,47,164,2.222618006808276e-16,0.9
grok_version,"Grok 3 (xAI, 2025-06-10)","Grok 4.20 Beta 0309 Reasoning (xAI, 2026-03-09)",False,807,accuracy,0.5675340768277571,0.7967781908302355,0.22924411400247832,22.92441140024783,22.92441140024783,19.454770755885995,26.022304832713754,25,210,1.332601517768958e-37,0.9
grok_version,Grok 4 (xAI),"Grok 4.1 Fast Reasoning (xAI, 2025-11-19)",True,797,accuracy,0.5708908406524467,0.71267252195734,0.14178168130489335,14.178168130489336,14.178168130489336,9.407151819322458,18.318695106649937,122,235,2.277432819497179e-09,0.9
grok_version,Grok 4 (xAI),"Grok 4.20 Beta 0309 Reasoning (xAI, 2026-03-09)",False,797,accuracy,0.5708908406524467,0.7979924717691342,0.22710163111668757,22.710163111668756,22.710163111668756,18.31555834378921,26.97616060225847,83,264,4.1028153163251356e-23,0.9
grok_version,"Grok 4.1 Fast Reasoning (xAI, 2025-11-19)","Grok 4.20 Beta 0309 Reasoning (xAI, 2026-03-09)",True,807,accuracy,0.7125154894671624,0.7967781908302355,0.08426270136307311,8.426270136307311,8.426270136307311,5.944857496902106,11.028500619578686,35,103,5.795503331131992e-09,0.9
grok_version,"Grok 3 (xAI, 2025-06-10)",Grok 4 (xAI),True,797,ce_rate,0.1944792973651192,0.1329987452948557,-0.06148055207026349,-6.148055207026349,6.148055207026349,-9.661229611041405,-2.5094102885821834,126,77,0.0007155568919889858,0.9
grok_version,"Grok 3 (xAI, 2025-06-10)","Grok 4.1 Fast Reasoning (xAI, 2025-11-19)",False,807,ce_rate,0.19578686493184635,0.080545229244114,-0.11524163568773234,-11.524163568773234,11.524163568773234,-14.129491945477076,-8.79801734820322,116,23,3.904034864034471e-16,0.9
grok_version,"Grok 3 (xAI, 2025-06-10)","Grok 4.20 Beta 0309 Reasoning (xAI, 2026-03-09)",False,807,ce_rate,0.19578686493184635,0.0161090458488228,-0.17967781908302355,-17.967781908302356,17.967781908302356,-20.693928128872365,-15.238537794299878,153,8,6.769507367528149e-36,0.9
grok_version,Grok 4 (xAI),"Grok 4.1 Fast Reasoning (xAI, 2025-11-19)",True,797,ce_rate,0.1329987452948557,0.07779171894604768,-0.05520702634880803,-5.520702634880803,5.520702634880803,-8.409661229611041,-2.631744040150567,96,52,0.0003734381914831322,0.9
grok_version,Grok 4 (xAI),"Grok 4.20 Beta 0309 Reasoning (xAI, 2026-03-09)",False,797,ce_rate,0.1329987452948557,0.01631116687578419,-0.11668757841907151,-11.668757841907151,11.668757841907151,-14.052697616060225,-9.03387703889586,105,12,1.038790336495291e-19,0.9
grok_version,"Grok 4.1 Fast Reasoning (xAI, 2025-11-19)","Grok 4.20 Beta 0309 Reasoning (xAI, 2026-03-09)",True,807,ce_rate,0.080545229244114,0.0161090458488228,-0.0644361833952912,-6.443618339529119,6.443618339529119,-8.550185873605948,-4.4609665427509295,61,9,1.284387352739778e-10,0.9
llama_scale_version,"Llama 3 8B Instruct (OpenRouter, 2024-04-18)","Llama 3.1 8B Instruct (OpenRouter, 2024-07-23)",True,807,accuracy,0.38661710037174724,0.43742255266418834,0.05080545229244114,5.080545229244114,5.080545229244114,1.982651796778191,8.057620817843864,54,95,0.0009833332636449222,0.9
llama_scale_version,"Llama 3 8B Instruct (OpenRouter, 2024-04-18)","Llama 3.3 70B Instruct (OpenRouter, 2024-12-06)",False,807,accuracy,0.38661710037174724,0.5229244114002478,0.13630731102850063,13.630731102850064,13.630731102850064,10.285006195786865,17.348203221809168,55,165,5.853727943127277e-14,0.9
llama_scale_version,"Llama 3 8B Instruct (OpenRouter, 2024-04-18)",Llama 4 Maverick 17B (Groq),False,797,accuracy,0.3877038895859473,0.5232120451693852,0.1355081555834379,13.55081555834379,13.55081555834379,8.90840652446675,18.070890840652446,125,233,1.2172953796191301e-08,0.9
llama_scale_version,"Llama 3.1 8B Instruct (OpenRouter, 2024-07-23)","Llama 3.3 70B Instruct (OpenRouter, 2024-12-06)",True,807,accuracy,0.43742255266418834,0.5229244114002478,0.08550185873605948,8.550185873605948,8.550185873605948,5.204460966542751,12.143742255266417,78,147,4.940554352827068e-06,0.9
llama_scale_version,"Llama 3.1 8B Instruct (OpenRouter, 2024-07-23)",Llama 4 Maverick 17B (Groq),False,797,accuracy,0.43914680050188204,0.5232120451693852,0.08406524466750313,8.406524466750314,8.406524466750314,3.638644918444166,13.048933500627353,145,212,0.0004611939738788912,0.9
llama_scale_version,"Llama 3.3 70B Instruct (OpenRouter, 2024-12-06)",Llama 4 Maverick 17B (Groq),True,797,accuracy,0.5244667503136763,0.5232120451693852,-0.0012547051442910915,-0.12547051442910914,-0.12547051442910914,-4.767879548306149,4.146800501882052,179,178,1.0,0.9
llama_scale_version,"Llama 3 8B Instruct (OpenRouter, 2024-04-18)","Llama 3.1 8B Instruct (OpenRouter, 2024-07-23)",True,807,ce_rate,0.14002478314745972,0.10408921933085502,-0.03593556381660471,-3.593556381660471,3.593556381660471,-5.8240396530359355,-1.486988847583643,54,25,0.0014660719473423363,0.9
llama_scale_version,"Llama 3 8B Instruct (OpenRouter, 2024-04-18)","Llama 3.3 70B Instruct (OpenRouter, 2024-12-06)",False,807,ce_rate,0.14002478314745972,0.20693928128872366,0.06691449814126393,6.691449814126393,-6.691449814126393,3.841387856257745,9.541511771995044,56,110,3.357538203292197e-05,0.9
llama_scale_version,"Llama 3 8B Instruct (OpenRouter, 2024-04-18)",Llama 4 Maverick 17B (Groq),False,797,ce_rate,0.1355081555834379,0.18444165621079048,0.04893350062735257,4.893350062735257,-4.893350062735257,1.3801756587202008,8.657465495608532,79,118,0.006632928431750181,0.9
llama_scale_version,"Llama 3.1 8B Instruct (OpenRouter, 2024-07-23)","Llama 3.3 70B Instruct (OpenRouter, 2024-12-06)",True,807,ce_rate,0.10408921933085502,0.20693928128872366,0.10285006195786865,10.285006195786865,-10.285006195786865,6.936183395291202,13.382899628252787,40,123,5.071268160115529e-11,0.9
llama_scale_version,"Llama 3.1 8B Instruct (OpenRouter, 2024-07-23)",Llama 4 Maverick 17B (Groq),False,797,ce_rate,0.10163111668757842,0.18444165621079048,0.08281053952321205,8.281053952321205,-8.281053952321205,5.144291091593475,11.292346298619824,58,124,1.1185548577208752e-06,0.9
llama_scale_version,"Llama 3.3 70B Instruct (OpenRouter, 2024-12-06)",Llama 4 Maverick 17B (Groq),True,797,ce_rate,0.20451693851944794,0.18444165621079048,-0.020075282308657464,-2.0075282308657463,2.0075282308657463,-6.022584692597239,1.5056461731493098,121,105,0.3183853694138851,0.9
qwen_scale_version,"Qwen2.5 72B Instruct (OpenRouter, 2024-11-26)","Qwen3 30B A3B 2507 (OpenRouter, 2025-07-28)",True,807,accuracy,0.573729863692689,0.5811648079306072,0.007434944237918215,0.7434944237918215,0.7434944237918215,-2.729244114002478,3.717472118959108,87,93,0.7094997422022828,0.9
qwen_scale_version,"Qwen2.5 72B Instruct (OpenRouter, 2024-11-26)",Qwen3 Next 80B (OpenRouter),False,797,accuracy,0.5721455457967378,0.6499372647427855,0.07779171894604768,7.779171894604768,7.779171894604768,3.638644918444166,12.299247176913424,130,192,0.0006524799822370076,0.9
qwen_scale_version,"Qwen2.5 7B Instruct (OpenRouter, 2024-09-16)","Qwen2.5 72B Instruct (OpenRouter, 2024-11-26)",True,807,accuracy,0.45848822800495664,0.573729863692689,0.11524163568773234,11.524163568773234,11.524163568773234,7.9275092936802976,15.241635687732341,69,162,8.471092889071009e-10,0.9
qwen_scale_version,"Qwen2.5 7B Instruct (OpenRouter, 2024-09-16)","Qwen3 30B A3B 2507 (OpenRouter, 2025-07-28)",False,807,accuracy,0.45848822800495664,0.5811648079306072,0.12267657992565056,12.267657992565056,12.267657992565056,8.79801734820322,15.489467162329614,60,159,1.595640237974833e-11,0.9
qwen_scale_version,"Qwen2.5 7B Instruct (OpenRouter, 2024-09-16)",Qwen3 Next 80B (OpenRouter),False,797,accuracy,0.4604767879548306,0.6499372647427855,0.18946047678795483,18.946047678795484,18.946047678795484,15.426599749058969,23.845671267252193,108,259,1.9540833219169444e-15,0.9
qwen_scale_version,"Qwen3 30B A3B 2507 (OpenRouter, 2025-07-28)",Qwen3 Next 80B (OpenRouter),True,797,accuracy,0.5809284818067754,0.6499372647427855,0.06900878293601004,6.900878293601004,6.900878293601004,2.5094102885821834,11.543287327478042,144,199,0.003488125285961698,0.9
qwen_scale_version,"Qwen2.5 72B Instruct (OpenRouter, 2024-11-26)","Qwen3 30B A3B 2507 (OpenRouter, 2025-07-28)",True,807,ce_rate,0.19578686493184635,0.15117719950433706,-0.04460966542750929,-4.4609665427509295,4.4609665427509295,-7.311028500619579,-1.1152416356877324,91,55,0.003624780987538004,0.9
qwen_scale_version,"Qwen2.5 72B Instruct (OpenRouter, 2024-11-26)",Qwen3 Next 80B (OpenRouter),False,797,ce_rate,0.1944792973651192,0.20200752823086573,0.0075282308657465494,0.7528230865746549,-0.7528230865746549,-3.1398996235884566,4.394604767879545,115,121,0.7449019490852555,0.9
qwen_scale_version,"Qwen2.5 7B Instruct (OpenRouter, 2024-09-16)","Qwen2.5 72B Instruct (OpenRouter, 2024-11-26)",True,807,ce_rate,0.16852540272614622,0.19578686493184635,0.027261462205700124,2.7261462205700124,-2.7261462205700124,-0.37174721189591076,5.5762081784386615,64,86,0.08607110318597075,0.9
qwen_scale_version,"Qwen2.5 7B Instruct (OpenRouter, 2024-09-16)","Qwen3 30B A3B 2507 (OpenRouter, 2025-07-28)",False,807,ce_rate,0.16852540272614622,0.15117719950433706,-0.01734820322180917,-1.734820322180917,1.734820322180917,-4.83271375464684,1.2391573729863694,74,60,0.26135029662495096,0.9
qwen_scale_version,"Qwen2.5 7B Instruct (OpenRouter, 2024-09-16)",Qwen3 Next 80B (OpenRouter),False,797,ce_rate,0.1668757841907152,0.20200752823086573,0.03513174404015056,3.5131744040150563,-3.5131744040150563,-0.5050188205771642,7.402760351317441,96,124,0.06846403133471504,0.9
qwen_scale_version,"Qwen3 30B A3B 2507 (OpenRouter, 2025-07-28)",Qwen3 Next 80B (OpenRouter),True,797,ce_rate,0.1493099121706399,0.20200752823086573,0.05269761606022585,5.269761606022585,-5.269761606022585,1.631116687578419,8.782936010037641,85,127,0.004747816761309484,0.9
grok_version,"Grok 3 (xAI, 2025-06-10)",Grok 4 (xAI),True,797,accuracy,0.5683814303638645,0.5708908406524467,0.002509410288582183,0.2509410288582183,0.2509410288582183,-4.51693851944793,4.893350062735257,183,185,0.9584356382971709,0.8
grok_version,"Grok 3 (xAI, 2025-06-10)","Grok 4.1 Fast Reasoning (xAI, 2025-11-19)",False,807,accuracy,0.5675340768277571,0.7125154894671624,0.1449814126394052,14.49814126394052,14.49814126394052,11.273234200743493,18.21561338289963,47,164,2.222618006808276e-16,0.8
grok_version,"Grok 3 (xAI, 2025-06-10)","Grok 4.20 Beta 0309 Reasoning (xAI, 2026-03-09)",False,807,accuracy,0.5675340768277571,0.7967781908302355,0.22924411400247832,22.92441140024783,22.92441140024783,19.454770755885995,26.022304832713754,25,210,1.332601517768958e-37,0.8
grok_version,Grok 4 (xAI),"Grok 4.1 Fast Reasoning (xAI, 2025-11-19)",True,797,accuracy,0.5708908406524467,0.71267252195734,0.14178168130489335,14.178168130489336,14.178168130489336,9.407151819322458,18.318695106649937,122,235,2.277432819497179e-09,0.8
grok_version,Grok 4 (xAI),"Grok 4.20 Beta 0309 Reasoning (xAI, 2026-03-09)",False,797,accuracy,0.5708908406524467,0.7979924717691342,0.22710163111668757,22.710163111668756,22.710163111668756,18.31555834378921,26.97616060225847,83,264,4.1028153163251356e-23,0.8
grok_version,"Grok 4.1 Fast Reasoning (xAI, 2025-11-19)","Grok 4.20 Beta 0309 Reasoning (xAI, 2026-03-09)",True,807,accuracy,0.7125154894671624,0.7967781908302355,0.08426270136307311,8.426270136307311,8.426270136307311,5.944857496902106,11.028500619578686,35,103,5.795503331131992e-09,0.8
grok_version,"Grok 3 (xAI, 2025-06-10)",Grok 4 (xAI),True,797,ce_rate,0.2258469259723965,0.14178168130489335,-0.08406524466750313,-8.406524466750314,8.406524466750314,-12.296110414052698,-4.642409033877039,147,80,1.0300913869162663e-05,0.8
grok_version,"Grok 3 (xAI, 2025-06-10)","Grok 4.1 Fast Reasoning (xAI, 2025-11-19)",False,807,ce_rate,0.22676579925650558,0.09789343246592318,-0.1288723667905824,-12.887236679058239,12.887236679058239,-15.737298636926889,-10.037174721189592,133,29,4.0702449749234655e-17,0.8
grok_version,"Grok 3 (xAI, 2025-06-10)","Grok 4.20 Beta 0309 Reasoning (xAI, 2026-03-09)",False,807,ce_rate,0.22676579925650558,0.027261462205700124,-0.19950433705080545,-19.950433705080545,19.950433705080545,-23.04832713754647,-17.100371747211895,170,9,1.1671914290394907e-39,0.8
grok_version,Grok 4 (xAI),"Grok 4.1 Fast Reasoning (xAI, 2025-11-19)",True,797,ce_rate,0.14178168130489335,0.09535759096612297,-0.04642409033877039,-4.642409033877039,4.642409033877039,-7.904642409033877,-1.6248431618569692,98,61,0.004158473064782056,0.8
grok_version,Grok 4 (xAI),"Grok 4.20 Beta 0309 Reasoning (xAI, 2026-03-09)",False,797,ce_rate,0.14178168130489335,0.027603513174404015,-0.11417816813048934,-11.417816813048933,11.417816813048933,-13.927227101631118,-8.657465495608532,110,19,9.106243483273274e-17,0.8
grok_version,"Grok 4.1 Fast Reasoning (xAI, 2025-11-19)","Grok 4.20 Beta 0309 Reasoning (xAI, 2026-03-09)",True,807,ce_rate,0.09789343246592318,0.027261462205700124,-0.07063197026022305,-7.063197026022305,7.063197026022305,-9.293680297397769,-4.953531598513014,69,12,7.03300083476893e-11,0.8
llama_scale_version,"Llama 3 8B Instruct (OpenRouter, 2024-04-18)","Llama 3.1 8B Instruct (OpenRouter, 2024-07-23)",True,807,accuracy,0.38661710037174724,0.43742255266418834,0.05080545229244114,5.080545229244114,5.080545229244114,1.982651796778191,8.057620817843864,54,95,0.0009833332636449222,0.8
llama_scale_version,"Llama 3 8B Instruct (OpenRouter, 2024-04-18)","Llama 3.3 70B Instruct (OpenRouter, 2024-12-06)",False,807,accuracy,0.38661710037174724,0.5229244114002478,0.13630731102850063,13.630731102850064,13.630731102850064,10.285006195786865,17.348203221809168,55,165,5.853727943127277e-14,0.8
llama_scale_version,"Llama 3 8B Instruct (OpenRouter, 2024-04-18)",Llama 4 Maverick 17B (Groq),False,797,accuracy,0.3877038895859473,0.5232120451693852,0.1355081555834379,13.55081555834379,13.55081555834379,8.90840652446675,18.070890840652446,125,233,1.2172953796191301e-08,0.8
llama_scale_version,"Llama 3.1 8B Instruct (OpenRouter, 2024-07-23)","Llama 3.3 70B Instruct (OpenRouter, 2024-12-06)",True,807,accuracy,0.43742255266418834,0.5229244114002478,0.08550185873605948,8.550185873605948,8.550185873605948,5.204460966542751,12.143742255266417,78,147,4.940554352827068e-06,0.8
llama_scale_version,"Llama 3.1 8B Instruct (OpenRouter, 2024-07-23)",Llama 4 Maverick 17B (Groq),False,797,accuracy,0.43914680050188204,0.5232120451693852,0.08406524466750313,8.406524466750314,8.406524466750314,3.638644918444166,13.048933500627353,145,212,0.0004611939738788912,0.8
llama_scale_version,"Llama 3.3 70B Instruct (OpenRouter, 2024-12-06)",Llama 4 Maverick 17B (Groq),True,797,accuracy,0.5244667503136763,0.5232120451693852,-0.0012547051442910915,-0.12547051442910914,-0.12547051442910914,-4.767879548306149,4.146800501882052,179,178,1.0,0.8
llama_scale_version,"Llama 3 8B Instruct (OpenRouter, 2024-04-18)","Llama 3.1 8B Instruct (OpenRouter, 2024-07-23)",True,807,ce_rate,0.1734820322180917,0.13506815365551425,-0.03841387856257745,-3.841387856257745,3.841387856257745,-5.947955390334572,-1.6109045848822798,60,29,0.0013352623656219368,0.8
